,index,country,province,region_1,winery,title,variety,price,points,taster_name,description,designation,taster_twitter_handle
68502,68496,Spain,Levante,Utiel-Requena,Sierra Norte,Sierra Norte 2014 Fuenteseca Macabeo (Utiel-Requena),Macabeo,12.0,86,Michael Schachner,"Tropical aromas of lychee, green melon and peach come with hints of sweat and pine that can be attributed to the 20% Sauvignon Blanc in the blend. This is racy, lean and citric in feel, with tangerine, lime and passion fruit flavors. A lean, pithy, citrusy finish is crisp and clean.",Fuenteseca,@wineschach
68504,68498,Spain,Levante,Jumilla,Juan Gil,Juan Gil 2013 Dry Muscat (Jumilla),Muscat,11.0,86,Michael Schachner,"Yeasty, floral aromas fold in notes of citrus and apple. This is more lifted and fresh than the newer 2014, which was a warmer vintage. Flavors of citrus and tropical fruits turn more yeasty and bready on the finish.",Dry,@wineschach
68531,68525,Spain,Catalonia,Penedès,Torres,Torres 2008 Mas La Plana Black Label Cabernet Sauvignon (Penedès),Cabernet Sauvignon,75.0,91,Michael Schachner,"One of Spain's most character-packed wines, this vintage of Mas La Plana deals bacon, berry and earthy aromas in front of a weighty, fairly tannic palate. Becoming richer and riper as it unfolds, this is full of prune, plum and earthy stewed-berry flavors. It gets better and shows more complexity with air. Drink now–2018.",Mas La Plana Black Label,@wineschach
68534,68528,Spain,Levante,Jumilla,Bodegas Carchelo,Bodegas Carchelo 2009 Sierva Red (Jumilla),Red Blend,28.0,91,Michael Schachner,"Big and lush, this has graphite, coconut, minty oak and huge berry fruit aromas. It's plush in the mouth but not wayward or overly big, with roasted plum, ­molasses, leather and raspberry flavors and a forward barrel note. Savory and long on the finish, this is a blend of 40% Monastrell, 30% Tempranillo and 15% each Syrah and Cabernet.",Sierva,@wineschach
68538,68532,Spain,Northern Spain,Bierzo,Demencia de Autor,Demencia de Autor 2008 Demencia Mencía (Bierzo),Mencía,65.0,91,Michael Schachner,"Dark, compact and black, with graphite and growling blackberry aromas. Feels tight and drawing but serious and structured, with black fruit, chocolate, toast and spice flavors. Blackened as well on the finish, with mint and toast. Hold until 2015.",Demencia,@wineschach
68549,68543,Spain,Northern Spain,Ribera del Duero,Arroyo,Arroyo 2008 Crianza  (Ribera del Duero),Tempranillo,10.0,86,Michael Schachner,"For an inexpensive wine, this offers plenty of wood spice, vanilla, char and toast on the nose. The palate smacks hard with drawing tannins, while flavors of medicinal plum and raspberry carry a charred aftertaste. Good as a whole, with oak dominating the finish.",Crianza,@wineschach
68550,68544,Spain,Northern Spain,Toro,Bodegas Fariña,Bodegas Fariña 2011 Vino Pr1mero  (Toro),Tempranillo,12.0,86,Michael Schachner,"Candied blueberry aromas are fresh and suggest some power to come. Indeed, this wine is chunky on the palate, with grapy dark-fruit flavors that are generic but friendly. Made with carbonic maceration, this Toro is suggestive of Beaujolais.",Vino Pr1mero,@wineschach
68552,68546,Spain,Northern Spain,Vino de la Tierra Ribera del Gállego-Cinco Villas,Evohé,Evohé 2011 Viñas Viejas Tempranillo (Vino de la Tierra Ribera del Gállego-Cinco Villas),Tempranillo,12.0,86,Michael Schachner,"The palate on this Tempranillo has smacking acids that create crisp flavors of raspberry and red plum, and there's a pinch of oaky vanilla for counterbalance. Overall this is juicy, fresh and simple.",Viñas Viejas,@wineschach
68553,68547,Spain,Northern Spain,Ribera del Duero,Federico Paternina,Federico Paternina 2008 Marqués de Valparaiso Crianza  (Ribera del Duero),Tempranillo Blend,20.0,86,Michael Schachner,"The nose on this wine smells candied for the most part, with a pinch of minerality to go with sweet red berry and red licorice scents. The mouthfeel is crisp and fresh, while cherry, red plum and cassis flavors lead onto an active finish.",Marqués de Valparaiso Crianza,@wineschach
68625,68619,Spain,Northern Spain,Rioja,Larchago,Larchago 2012 Crianza  (Rioja),Tempranillo,15.0,85,Michael Schachner,"Stalky, damp aromas are low on freshness and fruit. This feels full and chunky but lacking in structure. Stalky, rubbery plum and berry flavors lead to a short, low-volume finish that tastes a bit salty.",Crianza,@wineschach
68626,68620,Spain,Levante,Utiel-Requena,Vicente Gandia,Vicente Gandia 2011 Hoya de Cadenas Private Reserva Red (Utiel-Requena),Tempranillo Blend,10.0,85,Michael Schachner,"Cool, crisp cherry and plum aromas come with a mint-and-grass note. This blend of 85% Tempranillo and 15% Cabernet Sauvignon is crisp, mildly tannic and tight, with medicinal currant and plum flavors that end dry and lightly spicy.",Hoya de Cadenas Private Reserva,@wineschach
68627,68621,Spain,Levante,Utiel-Requena,Vicente Gandia,Vicente Gandia 2011 Hoya de Cadenas Reserva Tempranillo (Utiel-Requena),Tempranillo,10.0,85,Michael Schachner,"Earthy, leathery aromas of plum and berry are a touch rustic. This feels rubbery and raw, but fresh. Dry, earthy plum flavors are limited, while the finish is short, with a tight, chalky feel.",Hoya de Cadenas Reserva,@wineschach
68629,68623,Spain,Catalonia,Cava,Codorníu,Codorníu NV Anna Brut Rosé Sparkling (Cava),Sparkling Blend,15.0,85,Michael Schachner,"Grassy, flat aromas are inoffensive but don't bring much to the table. This feels citrusy and foamy, with generic flavors of brown sugar and melon. Touches of milk chocolate and bitterness work the finish on this Pinot Noir-led rosé blend.",Anna Brut Rosé,@wineschach
68630,68624,Spain,Catalonia,Cava,Codorníu,Codorníu NV Gran Reserva Sparkling (Cava),Sparkling Blend,20.0,85,Michael Schachner,"Stony, distant aromas of lemon-lime open this Chardonnay Cava. Condensed and fairly narrow on the palate, this tastes savory, saucy, briny and like cider and citrus juice. A briny tasting, minerally feeling finish is low on fruit flavor and plays up saucy green notes.",Gran Reserva,@wineschach
68638,68633,Spain,Catalonia,Cava,Freixenet,Freixenet NV Cordon Negro Extra Dry Sparkling (Cava),Sparkling Blend,12.0,85,Michael Schachner,"Lime, apple and iodine aromas are the opening act for a low-acid, powdery palate with mealy green-fruit flavors. Briny notes of pickled cucumber and lettuce drive the finish alongside lemon-lime notes.",Cordon Negro Extra Dry,@wineschach
68642,68637,Spain,Spain Other,Spain,Bodegas Gutiérrez de la Vega,Bodegas Gutiérrez de la Vega 2012 Ulises Red (Spain),Red Blend,25.0,85,Michael Schachner,"Rubbery, sulfuric aromas of scrambled eggs are gaseous and difficult to penetrate. This blend of 60% Giró and 40% Monastrell feels choppy, grabby and high in acidity. Flavors of rubbery plum and berry are tart and eggy, while the tannins are fierce on the finish.",Ulises,@wineschach
68644,68639,Spain,Levante,Jumilla,Casa de la Ermita,Casa de la Ermita 2013 Dulce Blanco Macabeo (Jumilla),Macabeo,20.0,85,Michael Schachner,"This almost colorless sweet wine is made from Macabeo, not your most expressive grape variety. Aromas are funky and cheesy, with a low-acid palate that's on the flabby side, while creamy vanilla and caramel flavors don't allow for much fruit to shine through.",Dulce Blanco,@wineschach
68647,68642,Spain,Levante,Jumilla,Juan Gil,Juan Gil 2014 Honoro Vera Monastrell (Jumilla),Monastrell,9.0,85,Michael Schachner,"This Monastrell is a bit rough, burning and horsey on the nose, but its minty cherry and plum aromas are solid. A lively palate is choppy and scratchy in feel, while medicinal plum and berry flavors carry over to a strong-boned finish.",Honoro Vera,@wineschach
68652,68647,Spain,Catalonia,Cava,Segura Viudas,Segura Viudas NV Aria Estate Brut Sparkling (Cava),Sparkling Blend,14.0,85,Michael Schachner,"This smells oddly like peanut butter mixed with lemon-lime. Citrusy, tangy acidity pushes lime, apple, pineapple and green-melon flavors toward a foamy, coarse, peanutty tasting finish.",Aria Estate Brut,@wineschach
68683,68678,Spain,Northern Spain,Rioja,Sierra Cantabria,Sierra Cantabria 2013 Finca El Bosque  (Rioja),Tempranillo,152.0,93,Michael Schachner,"Aromas of cola nut, bacon, blackberry, licorice and wood smoke announce a raw rugged palate that's not nearly as plump and lush as it normally is: a clear reflection of the cool 2013 vintage in Rioja. Dry peppery black-fruit flavors finish with toasty oak and licorice notes. Although rough and rugged now, this should improve little by little through about 2030.",Finca El Bosque,@wineschach
68742,68737,Spain,Catalonia,Cava,Mont-Ferrant,Mont-Ferrant 2008 Reserva Brut Sparkling (Cava),Sparkling Blend,15.0,88,Michael Schachner,"Bready, yeasty, oxidized aromas open this up. In the mouth, this is elegant to an extent, with residual acidity keeping things alive. Flavors of white grapefruit finish round and smooth.",Reserva Brut,@wineschach
68747,68742,Spain,Northern Spain,Rioja,Baigorri,Baigorri 2007 Reserva  (Rioja),Tempranillo,44.0,88,Michael Schachner,"Unusual aromas of blue fruits are matched against cardamom and cumin scents. The palate is blocky yet dominated by acidity, while flavors of plum, black currant and woodspice are exotic. A hard finish shows hickory and barrel flavors along with wiry acidity.",Reserva,@wineschach
68921,68915,Spain,Northern Spain,Rueda,Verderol,Verderol 2014 Spring in a Bottle Verdejo (Rueda),Verdejo,18.0,86,Michael Schachner,"Aromas of spiced applesauce and minerals mark the nose. A solid palate with mild acidity yields pithy citrus and nectarine flavors, while the finish is short and hollow, with a fleshy weight.",Spring in a Bottle,@wineschach
68922,68916,Spain,Levante,Valencia,Vicente Gandia,Vicente Gandia 2013 El Miracle 120 Red (Valencia),Tempranillo Blend,11.0,86,Michael Schachner,"Wiry and high-toned on the nose, this Tempranillo-led blend is fresh and smells of plum and raspberry. Edgy and lively in the mouth, with flavors of plum and cherry, this finishes long, juicy and with a hint of milk chocolate.",El Miracle 120,@wineschach
68923,68917,Spain,Levante,Alicante,Volver,Volver 2014 Tarima Organic Monastrell (Alicante),Monastrell,11.0,86,Michael Schachner,"Smoky, heavily charred aromas of burnt wood and shoe polish outweigh black-fruit scents. This feels crisp and tannic to the point of being grating, while woody, toasty black-plum flavors finish spicy, peppery and hot.",Tarima Organic,@wineschach
69097,69089,Spain,Northern Spain,Rioja,Baron De Ley,Baron De Ley 2009 Blanco White (Rioja),White Blend,10.0,85,Michael Schachner,"Nothing is exciting or disappointing about this center-lane Viura (with 10% Malvasia). It's neutral on the nose and then creamy, soft and easy in the mouth, with papaya and cantaloupe flavors. Finishes mellow, with a spot of bitterness.",Blanco,@wineschach
69104,69096,Spain,Northern Spain,Rueda,Reina de Castilla,Reina de Castilla 2009 Isabelino Rosado Tempranillo (Rueda),Tempranillo,10.0,85,Michael Schachner,"Full and sweet smelling, but also a little cidery. The palate is drawn, narrow and citrusy, with grapefruit, passion fruit and orange for core flavors. Finishes citrusy and a touch vapid; overall it shows flashes of elegance but not enough to rise above average.",Isabelino Rosado,@wineschach
69186,69180,Spain,Northern Spain,Navarra,Jardín de Lúculo,Jardín de Lúculo 2012 Los Bohemios Garnacha (Navarra),Garnacha,10.0,87,Michael Schachner,Cherry and raspberry aromas are lively and inviting. This wine offers plenty of body and good balance for the price. Flavors of candied plum and berry are not complex but have support from density and weight on the finish.,Los Bohemios,@wineschach
69194,69188,Spain,Catalonia,Cava,Marqués de Gelida,Marqués de Gelida 2010 Brut Reserva Rosé Pinot Noir (Cava),Pinot Noir,18.0,87,Michael Schachner,"Dusty red-fruit aromas set up an easy, likable palate with a mix of citrus and briny apple flavors. There's good tang and acidity along with length to the finish. That briny character from the flavor profile comes back on the finish.",Brut Reserva Rosé,@wineschach
69394,69406,Spain,Catalonia,Alella,Alta Alella,Alta Alella 2012 Parvus Syrah (Alella),Syrah,24.0,87,Michael Schachner,"Initial aromas of wet cement, black cherry and cassis grow more rubbery, reduced and animal-driven the longer this Syrah sits around. Bright, fresh and fiercely tannic, this deals dark-berry flavors, peppery spice and raw oak on top of dry, herbal notes. Oaky but not overly charred or pushy on the finish.",Parvus,@wineschach
69423,69419,Spain,Catalonia,Priorat,Finca Hispana,Finca Hispana 2011 Vina Hispana Roble Red (Priorat),Red Blend,19.0,87,Michael Schachner,"Interesting aromas of mint, Christmas spice, licorice and blackberry feed into a dense, blocky palate with firm acidity. Ripe, loamy flavors of blackberry and prune finish with oak-driven graphite, mint and resiny flavors along with a note of residual cassis. This is half Garnacha and half Carignan.",Vina Hispana Roble,@wineschach
69429,69425,Spain,Northern Spain,Rioja,Patrocinio,Patrocinio 2010 Zinio  (Rioja),Tempranillo Blend,15.0,87,Michael Schachner,"This starts out leafy and earthy, but improves with airing. A lively palate delivers herbal plum and berry flavors along with ample spice. The finish is bold and bright initially, transitioning to tight and peppery.",Zinio,@wineschach
69433,69429,Spain,Catalonia,Priorat,Prior Art,Prior Art 2009 Crianza Red (Priorat),Red Blend,18.0,87,Michael Schachner,"This is an edgy wine with a mix of berry and cassis aromas along with harsh leather. It's mouthfilling and potent on the palate, where flavors of spiced berry and herbal-infused plum finish scratchy and with all the muscle one could ask for. Cariñena, Garnacha and Syrah is the blend.",Crianza,@wineschach
69445,69441,Spain,Northern Spain,Toro,Muruve,Muruve 2011 Roble  (Toro),Tinta de Toro,12.0,87,Michael Schachner,"Savory aromas of hickory and slow-cooked meat are highly suggestive of southern barbecue. This feels blocky and tannic, with resiny notes to the palate. Clove, woodsmoke, BBQ sauce and other savory flavors are barrel driven, while the finish registers as dense, roasted and a bit hot.",Roble,@wineschach
